4.9655, 4.52938, -0.0211521
1.71742, 7.4924, -0.183794
13.6783, 7.20639, 0.0936626
4.44999, 6.00369, -0.00897646
6.34545, 3.79891, -0.013651
15.4646, 10.9156, 0.345361
7.33433, 11.5929, -0.0906095
0.223023, 9.03069, -0.119471
12.5439, 13.9144, 0.13376
6.99583, 3.64989, -0.142044
2.70426, 10.5846, -0.129287
5.14597, 12.4928, -0.0977608
3.86556, 4.76952, -0.0354474
0.682651, 8.67194, 0.0781694
1.34674, 12.7687, -0.0791118
8.94072, 4.01321, -0.0261162
0.592347, 0.581531, -0.11115
5.55333, 6.9527, 0.0507981
3.24565, 11.3107, -0.268791
9.00761, 9.27218, 0.0281141
9.44538, 12.1453, 0.142248
0.866938, 15.1353, 0.0600435
7.24484, 3.94391, -0.139558
13.515, 7.19109, 0.0888879
8.41427, 8.10208, -0.181534
0.322988, 8.20568, 0.0550426
7.19768, 4.57436, -0.130343
9.09238, 6.85176, -0.0750562
8.46442, 8.65896, -0.0554584
2.8913, 0.423154, -0.116668
8.23805, 10.9846, -0.111418
2.81468, 8.35238, -0.189962
4.54834, 7.78556, -0.114282
9.45866, 5.97535, 0.0762489
7.38812, 10.8452, -0.109133
6.62668, 6.21919, 0.0683932
2.01471, 11.8494, -0.0699703
7.80769, 7.49559, -0.234622
3.61383, 9.24012, 0.0589938
6.99754, -1.75207, -0.19187
10.5274, 12.5009, 0.339793
4.37704, 7.2466, -0.0852783
9.27495, 15.8441, 0.347673
6.62445, 5.42802, -0.0883551
7.74552, 12.1307, -0.0898116
3.95036, 7.69808, -0.15441
5.0424, 13.0784, -0.019672
7.17906, 1.89189, -0.010942
10.9673, 1.21883, 0.0873007
7.36664, 2.08506, -0.031021
7.083, 4.28677, 0.0126052
12.303, 4.70623, 0.151368
3.39266, 2.98992, -0.16989
4.88264, 0.380189, -0.175956
5.2905, 7.37209, 0.0402736
2.79796, 5.53612, -0.25343
13.8195, 7.47156, 0.0997501
-2.9166, 0.79363, -0.206062
5.16876, 15.3342, 0.246932
1.84809, 11.522, -0.101377
5.36287, 11.0413, -0.0199002
5.03032, 7.50304, 0.0182632
-0.796692, 10.0607, 0.0342468
7.22965, 1.63788, 0.00124948
5.65853, 13.0063, -0.00465333
4.38229, 3.0818, -0.0707364
6.48121, 4.86617, -0.104532
8.83856, 5.75284, -0.082935
13.6684, 12.0697, 0.305261
9.49916, 4.96768, -0.114997
4.83414, 1.61236, -0.0834493
10.635, 11.5735, 0.0351725
6.46509, 4.09947, -0.347086
7.09581, 3.13724, -0.161107
5.68754, 7.25376, -0.222463
7.64541, 4.16922, -0.142655
8.46931, 3.32503, -0.0395831
5.64606, 8.50772, -0.0131134
9.94842, 1.54148, -0.110123
7.22379, 0.335187, -0.168851
-0.274252, 7.00272, -0.302962
8.68977, -4.28565, -0.0657768
7.72762, 4.44078, -0.197927
1.54017, 8.56544, -0.25544
9.15934, 7.44556, -0.0587578
4.64798, 7.52843, -0.132404
7.42718, 0.690655, -0.0960826
12.9623, 6.66238, 0.185362
-0.584729, 7.90972, -0.119907
5.83333, 8.01652, -0.118882
7.77325, 6.37378, -0.00673517
6.7251, 6.83683, -0.000747539
8.07333, 3.67608, -0.212413
0.739558, 10.0602, -0.162486
10.2311, 9.33714, -0.00400349
3.11731, 10.5497, 0.00114772
7.00827, 1.83645, -0.0365394
9.11435, 14.2534, 0.226766
3.62771, 3.05303, -0.179994
0.927977, 6.20902, -0.143579
8.60561, 4.00448, -0.160918
11.6356, -2.5362, -0.082002
5.39146, 10.7475, -0.0704134
11.1159, 2.9782, -0.114975
-2.61597, 6.34755, -0.325049
3.35402, 5.57439, -0.202758
6.12415, 10.3716, -0.117528
7.35658, 9.0593, -0.0566102
5.05802, 2.12103, -0.0769908
9.65566, 6.60195, -0.000793517
8.04974, 4.10736, -0.0411226
-0.341284, 8.16938, -0.047301
9.72517, 7.51898, 0.144609
4.21741, -2.50385, -0.0943284
8.28407, 2.70089, -0.0902279
3.33383, 9.01945, -0.123777
11.738, 6.869, 0.130618
6.53632, 7.51213, -0.171111
1.18294, 7.41517, -0.218473
8.71402, 4.02656, 0.00538649
3.8986, 0.544178, -0.249147
-2.81496, 9.64945, -0.155363
-1.75581, 6.34918, -0.338293
7.65036, 3.5182, -0.0563662
6.77724, 2.19446, -0.0082768
1.28956, 11.2437, -0.052448
7.75818, 3.32525, -0.0663592
6.20685, 10.6818, 0.0535068
8.05258, 7.74707, 0.00203325
7.16721, 14.0254, 0.169734
4.60755, 10.4351, 0.0150601
6.67641, 2.36304, -0.00426724
15.3353, -0.043463, 0.236318
4.27478, 9.05893, -0.0161126
7.83999, 2.24172, 0.0534398
8.31833, 7.45638, -0.0463329
6.833, 2.86813, -0.0399074
1.02582, 10.9727, -0.159321
9.53859, 9.4976, 0.14921
4.05002, 12.3894, 0.0737551
4.03933, 1.28678, -0.220431
-2.20334, 10.178, -0.163347
11.9756, 0.139654, -0.157346
0.0273553, 11.1898, -0.335438
1.19615, 10.2515, -0.195321
2.91875, 6.76376, -0.169239
0.845047, 5.76146, -0.259397
5.30266, 7.3486, -0.145331
1.01459, -0.513647, -0.297261
1.11075, 11.0131, -0.137235
2.90094, 3.5618, -0.141255
3.82388, 5.57874, -0.202889
5.8605, 3.53273, -0.121401
8.03402, 12.7689, 0.0391432
1.33288, 8.81774, -0.100745
6.53163, 3.06241, -0.119304
8.95554, 6.23612, -0.0123579
12.9446, 4.99875, 0.12034
-0.24078, 12.0232, -0.161427
11.8989, 5.54391, 0.148732
7.10668, 10.0236, -0.0350185
12.1564, 9.35985, 0.169781
4.81422, 6.641, -0.198601
8.4621, 1.05293, -0.0452916
-1.17187, 7.68465, -0.262193
7.82951, 7.25547, -0.0120699
9.60296, 9.56669, -0.016353
7.81805, 2.80667, 0.0104866
8.47763, 9.6299, 0.0829137
10.1489, 1.15818, -0.0613159
11.1103, 15.5555, 0.166002
4.04273, 7.89955, -0.273964
4.56603, 9.49899, 0.0137044
3.71057, 1.98746, -0.109709
12.2057, 7.16972, 0.095861
7.5482, 10.2384, 0.152429
7.42293, 5.48601, -0.044229
7.25094, -1.54863, -0.00667153
1.10633, 5.88269, -0.128623
6.36575, 6.49562, 0.0211239
6.43849, 4.51795, -0.122794
1.13585, 14.7332, 0.0166239
12.1494, 0.573754, -0.0796433
12.8391, 5.13785, 0.130943
-2.91256, 7.5707, -0.36478
7.3727, -0.341405, -0.259078
5.80928, 5.75508, -0.11424
9.61103, 13.6851, 0.246362
12.2674, 14.1941, 0.337159
1.49971, -3.18622, -0.299164
7.37211, 7.89855, 0.0213161
5.79802, 5.85283, 0.141505
4.64587, 8.00064, 0.0050835
2.45709, 6.3387, -0.175028
9.17687, 0.236882, 0.147478
8.33225, 4.75518, 0.110837
7.55921, 11.9578, 0.102902
3.15722, 0.0321237, -0.0921051
11.4307, 9.15699, 0.274993
3.01345, 6.8321, -0.109859
7.54853, 2.23614, 0.133471
13.1755, 5.9487, 0.163784
-0.0354598, 8.07133, -0.0832852
7.24836, 4.9613, -0.0740999
7.01286, -0.200809, -0.0659295
-1.79581, 16.3839, 0.00228742
8.4425, 2.33993, 0.0703468
7.57204, 5.78136, 0.0992485
6.95502, 7.14206, -0.125043
5.68384, 5.6978, -0.158787
4.82957, 4.00631, -0.194262
5.79583, 9.37401, 0.0562183
2.1898, 9.23647, -0.0765661
1.36698, 6.6311, -0.312196
8.77181, 1.25343, -0.108178
5.07404, 6.2014, -0.170933
8.60368, 19.681, 0.262586
8.66339, 2.22644, -0.0810667
-0.490342, 1.83074, -0.159129
2.15343, 3.10401, -0.121592
7.43424, 0.985372, -0.27821
9.4872, 0.734644, -0.0670087
7.74212, 3.84752, 0.0549737
3.00707, 5.19507, -0.176915
8.29969, 0.763748, -0.00281256
7.01363, 9.72946, 0.147083
6.8198, 5.26397, -0.20459
5.4062, 7.83484, 0.0535047
7.11832, 9.81656, 0.120578
9.82744, 0.137885, -0.0253245
9.352, -2.43865, 0.0153518
4.77628, 13.4931, 0.0112796
7.69606, 1.55679, -0.0508307
9.44912, 2.74151, 0.00093478
10.1711, 7.86065, -0.0128653
4.18737, 4.56389, -0.0921524
7.61236, -1.52609, 0.01967
9.6852, 2.32134, 0.0221126
2.55431, 14.3196, -0.00900024
5.88108, 11.8129, 0.0387272
8.47718, 0.382645, -0.173908
7.33759, 9.75153, 0.129487
9.63937, 8.1808, 0.138365
4.38533, 14.0475, -0.0455698
10.3438, 4.09245, 0.0907752
0.196341, 1.85706, -0.195577
9.46978, 4.72899, 0.0153424
2.32948, 0.996662, -0.214764
6.7508, 6.84476, -0.070591
-0.805994, 5.93905, -0.167804
2.58343, 9.11706, -0.106301
2.69253, 4.57372, -0.282809
13.0163, 0.567014, -0.0860711
6.78401, 10.0661, 0.126916
-1.53909, 16.5933, -0.0359336
